local,value,latitude,longitude
2017-11-28,217.875,28.564799999999998,77.1744
2017-11-29,276.5925925925926,28.564799999999995,77.17440000000005
2017-11-30,250.38636363636363,28.564800000000016,77.17439999999998
2017-12-01,234.94285714285715,28.564799999999995,77.1744
2017-12-02,286.2,28.56480000000001,77.17439999999999
2017-12-03,305.8918918918919,28.5648,77.1744
2017-12-04,340.80555555555554,28.564799999999998,77.1744
2017-12-05,251.45945945945945,28.5648,77.1744
2017-12-06,152.10526315789474,28.564799999999998,77.17440000000003
2017-12-07,116.52173913043478,28.564799999999995,77.17440000000005
2017-12-08,209.8125,28.564799999999995,77.17440000000002
2017-12-09,242.9787234042553,28.564800000000023,77.17439999999998
2017-12-10,256.35,28.56480000000004,77.17439999999995
2017-12-11,190.80392156862746,28.56480000000003,77.17439999999996
2017-12-12,135.1590909090909,28.564800000000016,77.17439999999998
2017-12-13,186.41176470588235,28.564799999999995,77.17440000000002
2017-12-14,107.33333333333333,28.5648,77.1744
2017-12-15,181.0625,28.564799999999995,77.17440000000002
2017-12-16,,,
2017-12-17,178.0,28.5648,77.1744
2017-12-18,155.31914893617022,28.564800000000023,77.17439999999998
2017-12-19,196.4,28.564799999999998,77.17440000000003
2017-12-20,264.75,28.5648,77.1744
2017-12-21,254.23333333333332,28.564799999999995,77.17440000000003
2017-12-22,151.55555555555554,28.56480000000002,77.17439999999998
2017-12-23,173.04761904761904,28.564800000000012,77.17439999999999
2017-12-24,262.3658536585366,28.56480000000001,77.17439999999999
2017-12-25,276.1666666666667,28.564799999999998,77.17440000000003
2017-12-26,146.0,28.5648,77.1744
2017-12-27,251.8918918918919,28.5648,77.1744
2017-12-28,320.2564102564103,28.564800000000005,77.17439999999999
2017-12-29,254.14893617021278,28.564800000000023,77.17439999999998
2017-12-30,297.2432432432432,28.5648,77.1744
2017-12-31,672.0,28.5648,77.1744
