,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag,Location
139734,2015.0,7.0,24.0,7.0,47.0,27.0,28.572038,77.070837,-9999.0,-9999.0,1.0,-9999.0,"Dwarka-Sector 8, Delhi - DPCC"
140631,2015.0,7.0,24.0,7.0,47.0,27.0,28.655602000000002,77.294687,-9999.0,-9999.0,2.0,-9999.0,"East Arjun Nagar, Delhi - CPCB"
139282,2015.0,7.0,24.0,7.0,47.0,25.0,28.56,77.094,-9999.0,-9999.0,1.0,-9999.0,"IGI Airport Terminal - 3, New Delhi - IMD"
140630,2015.0,7.0,24.0,7.0,47.0,27.0,28.68255,77.30512,-9999.0,-9999.0,1.0,-9999.0,"IHBAS, Dilshad Garden,New Delhi - CPCB"
140181,2015.0,7.0,24.0,7.0,47.0,27.0,28.624059999999997,77.2411,-9999.0,-9999.0,1.0,-9999.0,"ITO, New Delhi - CPCB"
141986,2015.0,7.0,24.0,7.0,47.0,28.0,28.725833,77.162752,-9999.0,-9999.0,1.0,-9999.0,"Jahangirpuri, Delhi - DPCC"
139279,2015.0,7.0,24.0,7.0,47.0,25.0,28.582846000000004,77.23436600000001,-9999.0,-9999.0,1.0,-9999.0,"Jawaharlal Nehru Stadium, Delhi - DPCC"
139279,2015.0,7.0,24.0,7.0,47.0,25.0,28.59,77.24,-9999.0,-9999.0,1.0,-9999.0,"Lodhi Road, New Delhi - IMD"
139730,2015.0,7.0,24.0,7.0,47.0,27.0,28.612441999999998,77.23727199999999,-9999.0,-9999.0,1.0,-9999.0,"Major Dhyan Chand National Stadium, Delhi - DPCC"
140182,2015.0,7.0,24.0,7.0,47.0,27.0,28.6341,77.2005,-9999.0,-9999.0,1.0,-9999.0,"Mandir Marg, New Delhi - DPCC"
140636,2015.0,7.0,24.0,7.0,47.0,27.0,28.608052,77.036187,-9999.0,-9999.0,1.0,-9999.0,"NSIT Dwarka, New Delhi - CPCB"
140637,2015.0,7.0,24.0,7.0,47.0,27.0,28.609013,76.985453,-9999.0,-9999.0,1.0,-9999.0,"Najafgarh, Delhi - DPCC"
144241,2015.0,7.0,24.0,7.0,47.0,31.0,28.853959999999997,77.09178399999999,-9999.0,-9999.0,1.0,-9999.0,"Narela, Delhi - DPCC"
138828,2015.0,7.0,24.0,7.0,47.0,25.0,28.563867,77.26080999999999,-9999.0,-9999.0,1.0,-9999.0,"Nehru Nagar, Delhi - DPCC"
141083,2015.0,7.0,24.0,7.0,47.0,27.0,28.688812,77.20727099999999,-9999.0,-9999.0,2.0,-9999.0,"North Campus, DU, New Delhi - IMD"
138377,2015.0,7.0,24.0,7.0,47.0,25.0,28.535763,77.276433,-9999.0,-9999.0,1.0,-9999.0,"Okhla Phase-2, Delhi - DPCC"
139729,2015.0,7.0,24.0,7.0,47.0,27.0,28.619988,77.292355,-9999.0,-9999.0,1.0,-9999.0,"Patparganj, Delhi - DPCC"
141085,2015.0,7.0,24.0,7.0,47.0,27.0,28.6683,77.1167,-9999.0,-9999.0,1.0,-9999.0,"Punjabi Bagh, Delhi - DPCC"
140634,2015.0,7.0,24.0,7.0,47.0,27.0,28.637672,77.15714399999999,-9999.0,-9999.0,1.0,-9999.0,"Pusa, New Delhi - IMD"
139281,2015.0,7.0,24.0,7.0,47.0,25.0,28.5648,77.1744,-9999.0,-9999.0,1.0,-9999.0,"R K Puram, New Delhi - DPCC"
142439,2015.0,7.0,24.0,7.0,47.0,28.0,28.749471999999997,77.056533,-9999.0,-9999.0,1.0,-9999.0,"Rohini, Delhi - DPCC"
140633,2015.0,7.0,24.0,7.0,47.0,27.0,28.651558,77.158194,-9999.0,-9999.0,1.0,-9999.0,"Shadipur, New Delhi - CPCB"
138829,2015.0,7.0,24.0,7.0,47.0,25.0,28.54965,77.21215,-9999.0,-9999.0,1.0,-9999.0,"Sirifort, New Delhi - CPCB"
141984,2015.0,7.0,24.0,7.0,47.0,28.0,28.733247,77.249589,-9999.0,-9999.0,2.0,-9999.0,"Sonia Vihar, Delhi - DPCC"
140630,2015.0,7.0,24.0,7.0,47.0,27.0,28.671246000000004,77.317654,-9999.0,-9999.0,1.0,-9999.0,"Vivek Vihar, Delhi - DPCC"
141535,2015.0,7.0,24.0,7.0,47.0,28.0,28.700217,77.16379,-9999.0,-9999.0,1.0,-9999.0,"Wazirpur, Delhi - DPCC"
1319,2015.0,8.0,11.0,7.0,35.0,8.0,28.6508,77.3152,-9999.0,-9999.0,1.0,-9999.0,"Anand Vihar, Delhi - DPCC"
2673,2015.0,8.0,11.0,7.0,35.0,10.0,28.688454999999998,77.17575,-9999.0,-9999.0,1.0,-9999.0,"Ashok Vihar, Delhi - DPCC"
419,2015.0,8.0,11.0,7.0,35.0,8.0,28.48,77.13,-9999.0,-9999.0,1.0,-9999.0,"Aya Nagar, New Delhi - IMD"
3575,2015.0,8.0,11.0,7.0,35.0,11.0,28.72835,77.197484,-9999.0,-9999.0,1.0,-9999.0,"Burari Crossing, New Delhi - IMD"
417,2015.0,8.0,11.0,7.0,35.0,8.0,28.55,77.28,-9999.0,-9999.0,2.0,-9999.0,"CRRI Mathura Road, New Delhi - IMD"
4027,2015.0,8.0,11.0,7.0,35.0,11.0,28.7504,77.11717,-9999.0,-9999.0,1.0,-9999.0,"DTU, New Delhi - CPCB"
418,2015.0,8.0,11.0,7.0,35.0,8.0,28.499727000000004,77.267095,-9999.0,-9999.0,1.0,-9999.0,"Dr. Karni Singh Shooting Range, Delhi - DPCC†"
871,2015.0,8.0,11.0,7.0,35.0,8.0,28.572038,77.070837,-9999.0,-9999.0,1.0,-9999.0,"Dwarka-Sector 8, Delhi - DPCC"
1319,2015.0,8.0,11.0,7.0,35.0,8.0,28.655602000000002,77.294687,-9999.0,-9999.0,1.0,-9999.0,"East Arjun Nagar, Delhi - CPCB"
871,2015.0,8.0,11.0,7.0,35.0,8.0,28.56,77.094,-9999.0,-9999.0,1.0,-9999.0,"IGI Airport Terminal - 3, New Delhi - IMD"
2221,2015.0,8.0,11.0,7.0,35.0,10.0,28.68255,77.30512,-9999.0,-9999.0,2.0,-9999.0,"IHBAS, Dilshad Garden,New Delhi - CPCB"
1320,2015.0,8.0,11.0,7.0,35.0,8.0,28.624059999999997,77.2411,-9999.0,-9999.0,1.0,-9999.0,"ITO, New Delhi - CPCB"
3575,2015.0,8.0,11.0,7.0,35.0,11.0,28.725833,77.162752,-9999.0,-9999.0,1.0,-9999.0,"Jahangirpuri, Delhi - DPCC"
869,2015.0,8.0,11.0,7.0,35.0,8.0,28.582846000000004,77.23436600000001,-9999.0,-9999.0,1.0,-9999.0,"Jawaharlal Nehru Stadium, Delhi - DPCC"
869,2015.0,8.0,11.0,7.0,35.0,8.0,28.59,77.24,-9999.0,-9999.0,1.0,-9999.0,"Lodhi Road, New Delhi - IMD"
1771,2015.0,8.0,11.0,7.0,35.0,10.0,28.612441999999998,77.23727199999999,-9999.0,-9999.0,1.0,-9999.0,"Major Dhyan Chand National Stadium, Delhi - DPCC"
1320,2015.0,8.0,11.0,7.0,35.0,8.0,28.6341,77.2005,-9999.0,-9999.0,1.0,-9999.0,"Mandir Marg, New Delhi - DPCC"
1322,2015.0,8.0,11.0,7.0,35.0,8.0,28.608052,77.036187,-9999.0,-9999.0,1.0,-9999.0,"NSIT Dwarka, New Delhi - CPCB"
2225,2015.0,8.0,11.0,7.0,35.0,10.0,28.609013,76.985453,-9999.0,-9999.0,1.0,-9999.0,"Najafgarh, Delhi - DPCC"
5379,2015.0,8.0,11.0,7.0,35.0,13.0,28.853959999999997,77.09178399999999,-9999.0,-9999.0,1.0,-9999.0,"Narela, Delhi - DPCC"
418,2015.0,8.0,11.0,7.0,35.0,8.0,28.563867,77.26080999999999,-9999.0,-9999.0,1.0,-9999.0,"Nehru Nagar, Delhi - DPCC"
2673,2015.0,8.0,11.0,7.0,35.0,10.0,28.688812,77.20727099999999,-9999.0,-9999.0,1.0,-9999.0,"North Campus, DU, New Delhi - IMD"
418,2015.0,8.0,11.0,7.0,35.0,8.0,28.535763,77.276433,-9999.0,-9999.0,1.0,-9999.0,"Okhla Phase-2, Delhi - DPCC"
868,2015.0,8.0,11.0,7.0,35.0,8.0,28.619988,77.292355,-9999.0,-9999.0,2.0,-9999.0,"Patparganj, Delhi - DPCC"
2223,2015.0,8.0,11.0,7.0,35.0,10.0,28.6683,77.1167,-9999.0,-9999.0,1.0,-9999.0,"Punjabi Bagh, Delhi - DPCC"
2223,2015.0,8.0,11.0,7.0,35.0,10.0,28.637672,77.15714399999999,-9999.0,-9999.0,1.0,-9999.0,"Pusa, New Delhi - IMD"
870,2015.0,8.0,11.0,7.0,35.0,8.0,28.5648,77.1744,-9999.0,-9999.0,1.0,-9999.0,"R K Puram, New Delhi - DPCC"
4027,2015.0,8.0,11.0,7.0,35.0,11.0,28.749471999999997,77.056533,-9999.0,-9999.0,1.0,-9999.0,"Rohini, Delhi - DPCC"
2222,2015.0,8.0,11.0,7.0,35.0,10.0,28.651558,77.158194,-9999.0,-9999.0,1.0,-9999.0,"Shadipur, New Delhi - CPCB"
418,2015.0,8.0,11.0,7.0,35.0,8.0,28.54965,77.21215,-9999.0,-9999.0,1.0,-9999.0,"Sirifort, New Delhi - CPCB"
3574,2015.0,8.0,11.0,7.0,35.0,11.0,28.733247,77.249589,-9999.0,-9999.0,2.0,-9999.0,"Sonia Vihar, Delhi - DPCC"
2221,2015.0,8.0,11.0,7.0,35.0,10.0,28.671246000000004,77.317654,-9999.0,-9999.0,2.0,-9999.0,"Vivek Vihar, Delhi - DPCC"
2673,2015.0,8.0,11.0,7.0,35.0,10.0,28.700217,77.16379,-9999.0,-9999.0,1.0,-9999.0,"Wazirpur, Delhi - DPCC"
2548,2015.0,6.0,20.0,8.0,0.0,9.0,28.6508,77.3152,0.8040000381879508,0.8040000381879508,1.0,3.0,"Anand Vihar, Delhi - DPCC"
3905,2015.0,6.0,20.0,8.0,0.0,11.0,28.688454999999998,77.17575,0.7480000355280936,0.7480000355280936,1.0,3.0,"Ashok Vihar, Delhi - DPCC"
300,2015.0,6.0,20.0,8.0,0.0,8.0,28.48,77.13,0.9580000455025584,0.9580000455025584,1.0,3.0,"Aya Nagar, New Delhi - IMD"
4355,2015.0,6.0,20.0,8.0,0.0,12.0,28.72835,77.197484,0.822000039042905,0.822000039042905,1.0,3.0,"Burari Crossing, New Delhi - IMD"
1197,2015.0,6.0,20.0,8.0,0.0,8.0,28.55,77.28,0.7700000365730375,0.7700000365730375,1.0,3.0,"CRRI Mathura Road, New Delhi - IMD"
4808,2015.0,6.0,20.0,8.0,0.0,12.0,28.7504,77.11717,0.7270000345306471,0.7270000345306471,1.0,3.0,"DTU, New Delhi - CPCB"
296,2015.0,6.0,20.0,8.0,0.0,8.0,28.499727000000004,77.267095,0.8900000422727317,0.8900000422727317,1.0,3.0,"Dr. Karni Singh Shooting Range, Delhi - DPCC†"
2105,2015.0,6.0,20.0,8.0,0.0,9.0,28.572038,77.070837,0.9380000445526093,0.9380000445526093,1.0,3.0,"Dwarka-Sector 8, Delhi - DPCC"
3000,2015.0,6.0,20.0,8.0,0.0,11.0,28.655602000000002,77.294687,-9999.0,-9999.0,1.0,-9999.0,"East Arjun Nagar, Delhi - CPCB"
2104,2015.0,6.0,20.0,8.0,0.0,9.0,28.56,77.094,0.7100000337231904,0.7100000337231904,1.0,3.0,"IGI Airport Terminal - 3, New Delhi - IMD"
3450,2015.0,6.0,20.0,8.0,0.0,11.0,28.68255,77.30512,0.7750000368105248,0.7750000368105248,1.0,3.0,"IHBAS, Dilshad Garden,New Delhi - CPCB"
2551,2015.0,6.0,20.0,8.0,0.0,9.0,28.624059999999997,77.2411,0.7440000353381038,0.7440000353381038,1.0,3.0,"ITO, New Delhi - CPCB"
4356,2015.0,6.0,20.0,8.0,0.0,12.0,28.725833,77.162752,0.7240000343881547,0.7240000343881547,1.0,3.0,"Jahangirpuri, Delhi - DPCC"
2100,2015.0,6.0,20.0,8.0,0.0,9.0,28.582846000000004,77.23436600000001,0.8970000426052138,0.8970000426052138,1.0,3.0,"Jawaharlal Nehru Stadium, Delhi - DPCC"
2100,2015.0,6.0,20.0,8.0,0.0,9.0,28.59,77.24,0.8970000426052138,0.8970000426052138,1.0,3.0,"Lodhi Road, New Delhi - IMD"
2100,2015.0,6.0,20.0,8.0,0.0,9.0,28.612441999999998,77.23727199999999,0.8970000426052138,0.8970000426052138,1.0,3.0,"Major Dhyan Chand National Stadium, Delhi - DPCC"
2552,2015.0,6.0,20.0,8.0,0.0,9.0,28.6341,77.2005,0.6710000318707898,0.6710000318707898,1.0,3.0,"Mandir Marg, New Delhi - DPCC"
3007,2015.0,6.0,20.0,8.0,0.0,11.0,28.608052,77.036187,-9999.0,-9999.0,1.0,-9999.0,"NSIT Dwarka, New Delhi - CPCB"
3009,2015.0,6.0,20.0,8.0,0.0,11.0,28.609013,76.985453,0.7030000333907083,0.7030000333907083,1.0,3.0,"Najafgarh, Delhi - DPCC"
6612,2015.0,6.0,20.0,8.0,0.0,13.0,28.853959999999997,77.09178399999999,0.7530000357655808,0.7530000357655808,1.0,3.0,"Narela, Delhi - DPCC"
1648,2015.0,6.0,20.0,8.0,0.0,9.0,28.563867,77.26080999999999,-9999.0,0.9870000468799844,2.0,0.0,"Nehru Nagar, Delhi - DPCC"
3453,2015.0,6.0,20.0,8.0,0.0,11.0,28.688812,77.20727099999999,0.7320000347681344,0.7320000347681344,1.0,3.0,"North Campus, DU, New Delhi - IMD"
1197,2015.0,6.0,20.0,8.0,0.0,8.0,28.535763,77.276433,0.7700000365730375,0.7700000365730375,1.0,3.0,"Okhla Phase-2, Delhi - DPCC"
2549,2015.0,6.0,20.0,8.0,0.0,9.0,28.619988,77.292355,0.8630000409903005,0.8630000409903005,1.0,3.0,"Patparganj, Delhi - DPCC"
3456,2015.0,6.0,20.0,8.0,0.0,11.0,28.6683,77.1167,0.8050000382354483,0.8050000382354483,1.0,3.0,"Punjabi Bagh, Delhi - DPCC"
3004,2015.0,6.0,20.0,8.0,0.0,11.0,28.637672,77.15714399999999,0.6110000290209427,0.6110000290209427,1.0,3.0,"Pusa, New Delhi - IMD"
1651,2015.0,6.0,20.0,8.0,0.0,9.0,28.5648,77.1744,0.9260000439826399,0.9260000439826399,1.0,3.0,"R K Puram, New Delhi - DPCC"
5261,2015.0,6.0,20.0,8.0,0.0,12.0,28.749471999999997,77.056533,0.9910000470699742,0.9910000470699742,1.0,3.0,"Rohini, Delhi - DPCC"
3004,2015.0,6.0,20.0,8.0,0.0,11.0,28.651558,77.158194,0.6110000290209427,0.6110000290209427,1.0,3.0,"Shadipur, New Delhi - CPCB"
1199,2015.0,6.0,20.0,8.0,0.0,8.0,28.54965,77.21215,0.9640000457875431,0.9640000457875431,1.0,3.0,"Sirifort, New Delhi - CPCB"
4354,2015.0,6.0,20.0,8.0,0.0,12.0,28.733247,77.249589,-9999.0,0.7440000353381038,2.0,0.0,"Sonia Vihar, Delhi - DPCC"
2999,2015.0,6.0,20.0,8.0,0.0,11.0,28.671246000000004,77.317654,0.862000040942803,0.862000040942803,1.0,3.0,"Vivek Vihar, Delhi - DPCC"
3905,2015.0,6.0,20.0,8.0,0.0,11.0,28.700217,77.16379,0.7480000355280936,0.7480000355280936,1.0,3.0,"Wazirpur, Delhi - DPCC"
304488,2015.0,10.0,4.0,8.0,35.0,8.0,28.6508,77.3152,0.04500000213738531,0.04500000213738531,1.0,3.0,"Anand Vihar, Delhi - DPCC"
304491,2015.0,10.0,4.0,8.0,35.0,8.0,28.688454999999998,77.17575,0.1620000076945871,0.1620000076945871,1.0,3.0,"Ashok Vihar, Delhi - DPCC"
304491,2015.0,10.0,4.0,8.0,35.0,8.0,28.48,77.13,0.1620000076945871,0.1620000076945871,1.0,3.0,"Aya Nagar, New Delhi - IMD"
304490,2015.0,10.0,4.0,8.0,35.0,8.0,28.72835,77.197484,-9999.0,-0.050000002374872565,1.0,0.0,"Burari Crossing, New Delhi - IMD"
304489,2015.0,10.0,4.0,8.0,35.0,8.0,28.55,77.28,-9999.0,-0.042000001994892955,1.0,0.0,"CRRI Mathura Road, New Delhi - IMD"
304492,2015.0,10.0,4.0,8.0,35.0,8.0,28.7504,77.11717,0.010000000474974513,0.010000000474974513,1.0,3.0,"DTU, New Delhi - CPCB"
304489,2015.0,10.0,4.0,8.0,35.0,8.0,28.499727000000004,77.267095,-9999.0,-0.042000001994892955,1.0,0.0,"Dr. Karni Singh Shooting Range, Delhi - DPCC†"
304493,2015.0,10.0,4.0,8.0,35.0,8.0,28.572038,77.070837,0.09100000432226807,0.09100000432226807,1.0,3.0,"Dwarka-Sector 8, Delhi - DPCC"
304489,2015.0,10.0,4.0,8.0,35.0,8.0,28.655602000000002,77.294687,-9999.0,-0.042000001994892955,1.0,0.0,"East Arjun Nagar, Delhi - CPCB"
304492,2015.0,10.0,4.0,8.0,35.0,8.0,28.56,77.094,0.010000000474974513,0.010000000474974513,1.0,3.0,"IGI Airport Terminal - 3, New Delhi - IMD"
304488,2015.0,10.0,4.0,8.0,35.0,8.0,28.68255,77.30512,0.04500000213738531,0.04500000213738531,1.0,3.0,"IHBAS, Dilshad Garden,New Delhi - CPCB"
304490,2015.0,10.0,4.0,8.0,35.0,8.0,28.624059999999997,77.2411,-9999.0,-0.050000002374872565,1.0,0.0,"ITO, New Delhi - CPCB"
304491,2015.0,10.0,4.0,8.0,35.0,8.0,28.725833,77.162752,0.1620000076945871,0.1620000076945871,1.0,3.0,"Jahangirpuri, Delhi - DPCC"
304490,2015.0,10.0,4.0,8.0,35.0,8.0,28.582846000000004,77.23436600000001,-9999.0,-0.050000002374872565,1.0,0.0,"Jawaharlal Nehru Stadium, Delhi - DPCC"
304490,2015.0,10.0,4.0,8.0,35.0,8.0,28.59,77.24,-9999.0,-0.050000002374872565,1.0,0.0,"Lodhi Road, New Delhi - IMD"
304490,2015.0,10.0,4.0,8.0,35.0,8.0,28.612441999999998,77.23727199999999,-9999.0,-0.050000002374872565,1.0,0.0,"Major Dhyan Chand National Stadium, Delhi - DPCC"
304490,2015.0,10.0,4.0,8.0,35.0,8.0,28.6341,77.2005,-9999.0,-0.050000002374872565,1.0,0.0,"Mandir Marg, New Delhi - DPCC"
304493,2015.0,10.0,4.0,8.0,35.0,8.0,28.608052,77.036187,0.09100000432226807,0.09100000432226807,1.0,3.0,"NSIT Dwarka, New Delhi - CPCB"
304494,2015.0,10.0,4.0,8.0,35.0,8.0,28.609013,76.985453,0.027000001282431185,0.027000001282431185,1.0,3.0,"Najafgarh, Delhi - DPCC"
304492,2015.0,10.0,4.0,8.0,35.0,8.0,28.853959999999997,77.09178399999999,0.010000000474974513,0.010000000474974513,1.0,3.0,"Narela, Delhi - DPCC"
304489,2015.0,10.0,4.0,8.0,35.0,8.0,28.563867,77.26080999999999,-9999.0,-0.042000001994892955,1.0,0.0,"Nehru Nagar, Delhi - DPCC"
304490,2015.0,10.0,4.0,8.0,35.0,8.0,28.688812,77.20727099999999,-9999.0,-0.050000002374872565,1.0,0.0,"North Campus, DU, New Delhi - IMD"
304489,2015.0,10.0,4.0,8.0,35.0,8.0,28.535763,77.276433,-9999.0,-0.042000001994892955,1.0,0.0,"Okhla Phase-2, Delhi - DPCC"
304489,2015.0,10.0,4.0,8.0,35.0,8.0,28.619988,77.292355,-9999.0,-0.042000001994892955,1.0,0.0,"Patparganj, Delhi - DPCC"
304492,2015.0,10.0,4.0,8.0,35.0,8.0,28.6683,77.1167,0.010000000474974513,0.010000000474974513,1.0,3.0,"Punjabi Bagh, Delhi - DPCC"
304491,2015.0,10.0,4.0,8.0,35.0,8.0,28.637672,77.15714399999999,0.1620000076945871,0.1620000076945871,1.0,3.0,"Pusa, New Delhi - IMD"
304491,2015.0,10.0,4.0,8.0,35.0,8.0,28.5648,77.1744,0.1620000076945871,0.1620000076945871,1.0,3.0,"R K Puram, New Delhi - DPCC"
304493,2015.0,10.0,4.0,8.0,35.0,8.0,28.749471999999997,77.056533,0.09100000432226807,0.09100000432226807,1.0,3.0,"Rohini, Delhi - DPCC"
304491,2015.0,10.0,4.0,8.0,35.0,8.0,28.651558,77.158194,0.1620000076945871,0.1620000076945871,1.0,3.0,"Shadipur, New Delhi - CPCB"
304490,2015.0,10.0,4.0,8.0,35.0,8.0,28.54965,77.21215,-9999.0,-0.050000002374872565,1.0,0.0,"Sirifort, New Delhi - CPCB"
304489,2015.0,10.0,4.0,8.0,35.0,8.0,28.733247,77.249589,-9999.0,-0.042000001994892955,1.0,0.0,"Sonia Vihar, Delhi - DPCC"
304488,2015.0,10.0,4.0,8.0,35.0,8.0,28.671246000000004,77.317654,0.04500000213738531,0.04500000213738531,1.0,3.0,"Vivek Vihar, Delhi - DPCC"
304491,2015.0,10.0,4.0,8.0,35.0,8.0,28.700217,77.16379,0.1620000076945871,0.1620000076945871,1.0,3.0,"Wazirpur, Delhi - DPCC"
292327,2015.0,12.0,16.0,8.0,29.0,55.0,28.6508,77.3152,-9999.0,-9999.0,1.0,-9999.0,"Anand Vihar, Delhi - DPCC"
293231,2015.0,12.0,16.0,8.0,29.0,56.0,28.688454999999998,77.17575,-9999.0,-9999.0,1.0,-9999.0,"Ashok Vihar, Delhi - DPCC"
290076,2015.0,12.0,16.0,8.0,29.0,53.0,28.48,77.13,0.38700001838151366,0.38700001838151366,1.0,3.0,"Aya Nagar, New Delhi - IMD"
293682,2015.0,12.0,16.0,8.0,29.0,56.0,28.72835,77.197484,-9999.0,-9999.0,1.0,-9999.0,"Burari Crossing, New Delhi - IMD"
290975,2015.0,12.0,16.0,8.0,29.0,53.0,28.55,77.28,-9999.0,-9999.0,2.0,-9999.0,"CRRI Mathura Road, New Delhi - IMD"
294585,2015.0,12.0,16.0,8.0,29.0,58.0,28.7504,77.11717,-9999.0,-9999.0,1.0,-9999.0,"DTU, New Delhi - CPCB"
290073,2015.0,12.0,16.0,8.0,29.0,53.0,28.499727000000004,77.267095,-9999.0,-9999.0,1.0,-9999.0,"Dr. Karni Singh Shooting Range, Delhi - DPCC†"
291430,2015.0,12.0,16.0,8.0,29.0,55.0,28.572038,77.070837,-9999.0,-9999.0,1.0,-9999.0,"Dwarka-Sector 8, Delhi - DPCC"
292327,2015.0,12.0,16.0,8.0,29.0,55.0,28.655602000000002,77.294687,-9999.0,-9999.0,1.0,-9999.0,"East Arjun Nagar, Delhi - CPCB"
291430,2015.0,12.0,16.0,8.0,29.0,55.0,28.56,77.094,-9999.0,-9999.0,1.0,-9999.0,"IGI Airport Terminal - 3, New Delhi - IMD"
292778,2015.0,12.0,16.0,8.0,29.0,56.0,28.68255,77.30512,-9999.0,-9999.0,1.0,-9999.0,"IHBAS, Dilshad Garden,New Delhi - CPCB"
292328,2015.0,12.0,16.0,8.0,29.0,55.0,28.624059999999997,77.2411,-9999.0,-9999.0,2.0,-9999.0,"ITO, New Delhi - CPCB"
294134,2015.0,12.0,16.0,8.0,29.0,56.0,28.725833,77.162752,-9999.0,-9999.0,1.0,-9999.0,"Jahangirpuri, Delhi - DPCC"
291427,2015.0,12.0,16.0,8.0,29.0,55.0,28.582846000000004,77.23436600000001,0.4270000202814117,0.4270000202814117,1.0,3.0,"Jawaharlal Nehru Stadium, Delhi - DPCC"
291427,2015.0,12.0,16.0,8.0,29.0,55.0,28.59,77.24,0.4270000202814117,0.4270000202814117,1.0,3.0,"Lodhi Road, New Delhi - IMD"
291877,2015.0,12.0,16.0,8.0,29.0,55.0,28.612441999999998,77.23727199999999,-9999.0,0.5800000275485218,2.0,0.0,"Major Dhyan Chand National Stadium, Delhi - DPCC"
292329,2015.0,12.0,16.0,8.0,29.0,55.0,28.6341,77.2005,0.3880000184290111,0.3880000184290111,1.0,3.0,"Mandir Marg, New Delhi - DPCC"
292333,2015.0,12.0,16.0,8.0,29.0,55.0,28.608052,77.036187,-9999.0,-9999.0,1.0,-9999.0,"NSIT Dwarka, New Delhi - CPCB"
292334,2015.0,12.0,16.0,8.0,29.0,55.0,28.609013,76.985453,-9999.0,-9999.0,1.0,-9999.0,"Najafgarh, Delhi - DPCC"
296389,2015.0,12.0,16.0,8.0,29.0,59.0,28.853959999999997,77.09178399999999,-9999.0,-9999.0,1.0,-9999.0,"Narela, Delhi - DPCC"
290975,2015.0,12.0,16.0,8.0,29.0,53.0,28.563867,77.26080999999999,-9999.0,-9999.0,2.0,-9999.0,"Nehru Nagar, Delhi - DPCC"
293231,2015.0,12.0,16.0,8.0,29.0,56.0,28.688812,77.20727099999999,-9999.0,-9999.0,1.0,-9999.0,"North Campus, DU, New Delhi - IMD"
290524,2015.0,12.0,16.0,8.0,29.0,53.0,28.535763,77.276433,-9999.0,-9999.0,1.0,-9999.0,"Okhla Phase-2, Delhi - DPCC"
291876,2015.0,12.0,16.0,8.0,29.0,55.0,28.619988,77.292355,-9999.0,-9999.0,1.0,-9999.0,"Patparganj, Delhi - DPCC"
293233,2015.0,12.0,16.0,8.0,29.0,56.0,28.6683,77.1167,-9999.0,-9999.0,1.0,-9999.0,"Punjabi Bagh, Delhi - DPCC"
292330,2015.0,12.0,16.0,8.0,29.0,55.0,28.637672,77.15714399999999,0.2510000119218603,0.2510000119218603,1.0,3.0,"Pusa, New Delhi - IMD"
290977,2015.0,12.0,16.0,8.0,29.0,53.0,28.5648,77.1744,0.3330000158166513,0.3330000158166513,1.0,3.0,"R K Puram, New Delhi - DPCC"
294586,2015.0,12.0,16.0,8.0,29.0,58.0,28.749471999999997,77.056533,0.28400001348927617,0.28400001348927617,1.0,3.0,"Rohini, Delhi - DPCC"
292781,2015.0,12.0,16.0,8.0,29.0,56.0,28.651558,77.158194,-9999.0,-9999.0,1.0,-9999.0,"Shadipur, New Delhi - CPCB"
290976,2015.0,12.0,16.0,8.0,29.0,53.0,28.54965,77.21215,0.41000001947395504,0.41000001947395504,1.0,3.0,"Sirifort, New Delhi - CPCB"
293681,2015.0,12.0,16.0,8.0,29.0,56.0,28.733247,77.249589,-9999.0,-9999.0,2.0,-9999.0,"Sonia Vihar, Delhi - DPCC"
292778,2015.0,12.0,16.0,8.0,29.0,56.0,28.671246000000004,77.317654,-9999.0,-9999.0,1.0,-9999.0,"Vivek Vihar, Delhi - DPCC"
293683,2015.0,12.0,16.0,8.0,29.0,56.0,28.700217,77.16379,-9999.0,-9999.0,1.0,-9999.0,"Wazirpur, Delhi - DPCC"
76,2015.0,9.0,27.0,8.0,30.0,9.0,28.6508,77.3152,0.574000027263537,0.574000027263537,1.0,3.0,"Anand Vihar, Delhi - DPCC"
79,2015.0,9.0,27.0,8.0,30.0,9.0,28.688454999999998,77.17575,0.5560000264085829,0.5560000264085829,1.0,3.0,"Ashok Vihar, Delhi - DPCC"
80,2015.0,9.0,27.0,8.0,30.0,9.0,28.48,77.13,0.6210000294959173,0.6210000294959173,1.0,3.0,"Aya Nagar, New Delhi - IMD"
78,2015.0,9.0,27.0,8.0,30.0,9.0,28.72835,77.197484,0.5840000277385116,0.5840000277385116,1.0,3.0,"Burari Crossing, New Delhi - IMD"
77,2015.0,9.0,27.0,8.0,30.0,9.0,28.55,77.28,0.5900000280234963,0.5900000280234963,1.0,3.0,"CRRI Mathura Road, New Delhi - IMD"
80,2015.0,9.0,27.0,8.0,30.0,9.0,28.7504,77.11717,0.6210000294959173,0.6210000294959173,1.0,3.0,"DTU, New Delhi - CPCB"
77,2015.0,9.0,27.0,8.0,30.0,9.0,28.499727000000004,77.267095,0.5900000280234963,0.5900000280234963,1.0,3.0,"Dr. Karni Singh Shooting Range, Delhi - DPCC†"
