local,location,city,country,value,unit,latitude,longitude
2015-09-21 11:20:00,RK Puram,Delhi,IN,36.0,µg/m³,28.5648,77.1744
2015-09-21 12:10:00,RK Puram,Delhi,IN,64.0,µg/m³,28.5648,77.1744
2015-09-21 12:20:00,RK Puram,Delhi,IN,64.0,µg/m³,28.5648,77.1744
2015-09-21 12:20:00,Mandir Marg,Delhi,IN,55.0,µg/m³,28.6341,77.2005
2015-09-21 12:20:00,Punjabi Bagh,Delhi,IN,105.0,µg/m³,28.6683,77.1167
2015-09-21 13:10:00,Mandir Marg,Delhi,IN,66.0,µg/m³,28.6341,77.2005
2015-09-21 13:20:00,Punjabi Bagh,Delhi,IN,65.0,µg/m³,28.6683,77.1167
2015-09-21 13:20:00,Mandir Marg,Delhi,IN,66.0,µg/m³,28.6341,77.2005
2015-09-21 13:40:00,Mandir Marg,Delhi,IN,13.0,µg/m³,28.6341,77.2005
2015-09-21 13:40:00,Punjabi Bagh,Delhi,IN,54.0,µg/m³,28.6683,77.1167
2015-09-22 02:20:00,Punjabi Bagh,Delhi,IN,49.0,µg/m³,28.6683,77.1167
2015-09-22 02:20:00,Mandir Marg,Delhi,IN,66.0,µg/m³,28.6341,77.2005
2015-09-22 03:10:00,Punjabi Bagh,Delhi,IN,81.0,µg/m³,28.6683,77.1167
2015-09-22 03:10:00,Mandir Marg,Delhi,IN,29.0,µg/m³,28.6341,77.2005
2015-09-22 03:20:00,Punjabi Bagh,Delhi,IN,81.0,µg/m³,28.6683,77.1167
2015-09-22 03:30:00,Mandir Marg,Delhi,IN,35.0,µg/m³,28.6341,77.2005
2015-09-22 04:10:00,Mandir Marg,Delhi,IN,35.0,µg/m³,28.6341,77.2005
2015-09-22 04:20:00,Mandir Marg,Delhi,IN,35.0,µg/m³,28.6341,77.2005
2015-09-22 05:10:00,Punjabi Bagh,Delhi,IN,71.0,µg/m³,28.6683,77.1167
2015-09-22 05:10:00,Mandir Marg,Delhi,IN,34.0,µg/m³,28.6341,77.2005
2015-09-22 05:20:00,Mandir Marg,Delhi,IN,34.0,µg/m³,28.6341,77.2005
2015-09-22 05:20:00,RK Puram,Delhi,IN,31.0,µg/m³,28.5648,77.1744
2015-09-22 05:20:00,Punjabi Bagh,Delhi,IN,71.0,µg/m³,28.6683,77.1167
2015-09-22 06:10:00,Punjabi Bagh,Delhi,IN,47.0,µg/m³,28.6683,77.1167
2015-09-22 06:20:00,Mandir Marg,Delhi,IN,34.0,µg/m³,28.6341,77.2005
2015-09-22 06:20:00,Punjabi Bagh,Delhi,IN,47.0,µg/m³,28.6683,77.1167
2015-09-22 06:20:00,RK Puram,Delhi,IN,40.0,µg/m³,28.5648,77.1744
2015-09-22 07:00:00,Punjabi Bagh,Delhi,IN,43.0,µg/m³,28.6683,77.1167
2015-09-22 07:00:00,RK Puram,Delhi,IN,39.0,µg/m³,28.5648,77.1744
2015-09-22 07:10:00,Mandir Marg,Delhi,IN,41.0,µg/m³,28.6341,77.2005
2015-09-22 07:20:00,RK Puram,Delhi,IN,39.0,µg/m³,28.5648,77.1744
2015-09-22 07:20:00,Punjabi Bagh,Delhi,IN,43.0,µg/m³,28.6683,77.1167
2015-09-22 08:00:00,Mandir Marg,Delhi,IN,33.0,µg/m³,28.6341,77.2005
2015-09-22 08:00:00,Punjabi Bagh,Delhi,IN,34.0,µg/m³,28.6683,77.1167
2015-09-22 09:10:00,Punjabi Bagh,Delhi,IN,16.0,µg/m³,28.6683,77.1167
2015-09-22 09:10:00,Mandir Marg,Delhi,IN,22.0,µg/m³,28.6341,77.2005
2015-09-22 09:10:00,RK Puram,Delhi,IN,37.0,µg/m³,28.5648,77.1744
2015-09-22 09:20:00,Punjabi Bagh,Delhi,IN,16.0,µg/m³,28.6683,77.1167
2015-09-22 09:20:00,RK Puram,Delhi,IN,37.0,µg/m³,28.5648,77.1744
2015-09-22 09:20:00,Mandir Marg,Delhi,IN,22.0,µg/m³,28.6341,77.2005
2015-09-22 10:10:00,RK Puram,Delhi,IN,24.0,µg/m³,28.5648,77.1744
2015-09-22 10:20:00,Mandir Marg,Delhi,IN,54.0,µg/m³,28.6341,77.2005
2015-09-22 10:30:00,Mandir Marg,Delhi,IN,19.0,µg/m³,28.6341,77.2005
2015-09-22 10:30:00,Punjabi Bagh,Delhi,IN,71.0,µg/m³,28.6683,77.1167
2015-09-22 11:10:00,Mandir Marg,Delhi,IN,19.0,µg/m³,28.6341,77.2005
2015-09-22 11:10:00,Punjabi Bagh,Delhi,IN,71.0,µg/m³,28.6683,77.1167
2015-09-22 11:10:00,RK Puram,Delhi,IN,27.0,µg/m³,28.5648,77.1744
2015-09-22 11:20:00,Punjabi Bagh,Delhi,IN,71.0,µg/m³,28.6683,77.1167
2015-09-22 11:20:00,Mandir Marg,Delhi,IN,19.0,µg/m³,28.6341,77.2005
2015-09-22 11:20:00,RK Puram,Delhi,IN,27.0,µg/m³,28.5648,77.1744
2015-09-22 12:10:00,RK Puram,Delhi,IN,33.0,µg/m³,28.5648,77.1744
2015-09-22 12:10:00,Mandir Marg,Delhi,IN,9.0,µg/m³,28.6341,77.2005
2015-09-22 12:10:00,Punjabi Bagh,Delhi,IN,44.0,µg/m³,28.6683,77.1167
2015-09-22 13:10:00,Punjabi Bagh,Delhi,IN,33.0,µg/m³,28.6683,77.1167
2015-09-22 13:20:00,Punjabi Bagh,Delhi,IN,33.0,µg/m³,28.6683,77.1167
2015-09-22 13:20:00,RK Puram,Delhi,IN,27.0,µg/m³,28.5648,77.1744
2015-09-22 14:10:00,RK Puram,Delhi,IN,20.0,µg/m³,28.5648,77.1744
2015-09-22 14:20:00,RK Puram,Delhi,IN,20.0,µg/m³,28.5648,77.1744
2015-09-22 14:20:00,Mandir Marg,Delhi,IN,8.0,µg/m³,28.6341,77.2005
2015-09-22 14:30:00,Mandir Marg,Delhi,IN,4.0,µg/m³,28.6341,77.2005
2015-09-22 14:30:00,Punjabi Bagh,Delhi,IN,38.0,µg/m³,28.6683,77.1167
2015-09-22 14:40:00,RK Puram,Delhi,IN,35.0,µg/m³,28.5648,77.1744
2015-09-22 14:50:00,Mandir Marg,Delhi,IN,4.0,µg/m³,28.6341,77.2005
2015-09-23 12:20:00,Punjabi Bagh,Delhi,IN,37.0,µg/m³,28.6683,77.1167
2015-09-23 12:20:00,RK Puram,Delhi,IN,19.0,µg/m³,28.5648,77.1744
2015-09-23 12:20:00,Mandir Marg,Delhi,IN,23.0,µg/m³,28.6341,77.2005
2015-09-23 13:10:00,RK Puram,Delhi,IN,54.0,µg/m³,28.5648,77.1744
2015-09-23 13:10:00,Punjabi Bagh,Delhi,IN,47.0,µg/m³,28.6683,77.1167
2015-09-23 13:20:00,RK Puram,Delhi,IN,54.0,µg/m³,28.5648,77.1744
2015-09-23 13:20:00,Punjabi Bagh,Delhi,IN,47.0,µg/m³,28.6683,77.1167
2015-09-23 13:40:00,RK Puram,Delhi,IN,33.0,µg/m³,28.5648,77.1744
2015-09-23 13:40:00,Punjabi Bagh,Delhi,IN,29.0,µg/m³,28.6683,77.1167
2015-09-23 18:10:00,Mandir Marg,Delhi,IN,28.0,µg/m³,28.6341,77.2005
2015-09-23 18:20:00,Mandir Marg,Delhi,IN,28.0,µg/m³,28.6341,77.2005
2015-09-23 18:20:00,RK Puram,Delhi,IN,42.0,µg/m³,28.5648,77.1744
2015-09-23 19:10:00,RK Puram,Delhi,IN,39.0,µg/m³,28.5648,77.1744
2015-09-23 19:20:00,RK Puram,Delhi,IN,39.0,µg/m³,28.5648,77.1744
2015-09-23 19:20:00,Punjabi Bagh,Delhi,IN,55.0,µg/m³,28.6683,77.1167
2015-09-23 20:10:00,Mandir Marg,Delhi,IN,28.0,µg/m³,28.6341,77.2005
2015-09-23 20:10:00,Punjabi Bagh,Delhi,IN,21.0,µg/m³,28.6683,77.1167
2015-09-23 20:20:00,Mandir Marg,Delhi,IN,28.0,µg/m³,28.6341,77.2005
2015-09-23 20:20:00,Punjabi Bagh,Delhi,IN,21.0,µg/m³,28.6683,77.1167
2015-09-23 20:20:00,RK Puram,Delhi,IN,50.0,µg/m³,28.5648,77.1744
2015-09-23 21:20:00,RK Puram,Delhi,IN,30.0,µg/m³,28.5648,77.1744
2015-09-23 21:20:00,Punjabi Bagh,Delhi,IN,56.0,µg/m³,28.6683,77.1167
2015-09-23 21:20:00,Mandir Marg,Delhi,IN,21.0,µg/m³,28.6341,77.2005
2015-09-23 22:10:00,Punjabi Bagh,Delhi,IN,28.0,µg/m³,28.6683,77.1167
2015-09-23 22:20:00,Punjabi Bagh,Delhi,IN,28.0,µg/m³,28.6683,77.1167
2015-09-23 22:20:00,Mandir Marg,Delhi,IN,29.0,µg/m³,28.6341,77.2005
2015-09-23 22:20:00,RK Puram,Delhi,IN,46.0,µg/m³,28.5648,77.1744
2015-09-23 23:10:00,Punjabi Bagh,Delhi,IN,35.0,µg/m³,28.6683,77.1167
2015-09-23 23:10:00,Mandir Marg,Delhi,IN,25.0,µg/m³,28.6341,77.2005
2015-09-23 23:20:00,Mandir Marg,Delhi,IN,25.0,µg/m³,28.6341,77.2005
2015-09-23 23:20:00,Punjabi Bagh,Delhi,IN,35.0,µg/m³,28.6683,77.1167
2015-09-23 23:20:00,RK Puram,Delhi,IN,25.0,µg/m³,28.5648,77.1744
2015-09-24 05:20:00,Mandir Marg,Delhi,IN,37.0,µg/m³,28.6341,77.2005
2015-09-24 05:20:00,Punjabi Bagh,Delhi,IN,86.0,µg/m³,28.6683,77.1167
2015-09-24 05:20:00,RK Puram,Delhi,IN,48.0,µg/m³,28.5648,77.1744
2015-09-24 06:20:00,Punjabi Bagh,Delhi,IN,53.0,µg/m³,28.6683,77.1167
2015-09-24 06:20:00,Mandir Marg,Delhi,IN,38.0,µg/m³,28.6341,77.2005
2015-09-24 06:20:00,RK Puram,Delhi,IN,43.0,µg/m³,28.5648,77.1744
2015-09-24 07:20:00,Mandir Marg,Delhi,IN,42.0,µg/m³,28.6341,77.2005
2015-09-24 07:20:00,RK Puram,Delhi,IN,64.0,µg/m³,28.5648,77.1744
2015-09-24 07:30:00,Mandir Marg,Delhi,IN,71.0,µg/m³,28.6341,77.2005
2015-09-24 07:30:00,Punjabi Bagh,Delhi,IN,26.0,µg/m³,28.6683,77.1167
2015-09-24 08:20:00,Punjabi Bagh,Delhi,IN,26.0,µg/m³,28.6683,77.1167
2015-09-24 08:20:00,Mandir Marg,Delhi,IN,71.0,µg/m³,28.6341,77.2005
2015-09-24 09:20:00,RK Puram,Delhi,IN,69.0,µg/m³,28.5648,77.1744
2015-09-24 09:20:00,Punjabi Bagh,Delhi,IN,44.0,µg/m³,28.6683,77.1167
2015-09-24 10:20:00,Mandir Marg,Delhi,IN,34.0,µg/m³,28.6341,77.2005
2015-09-24 10:20:00,RK Puram,Delhi,IN,59.0,µg/m³,28.5648,77.1744
2015-09-24 11:20:00,Mandir Marg,Delhi,IN,37.0,µg/m³,28.6341,77.2005
2015-09-24 11:20:00,RK Puram,Delhi,IN,63.0,µg/m³,28.5648,77.1744
2015-09-24 11:20:00,Punjabi Bagh,Delhi,IN,47.0,µg/m³,28.6683,77.1167
2015-09-24 12:20:00,RK Puram,Delhi,IN,48.0,µg/m³,28.5648,77.1744
2015-09-24 12:20:00,Punjabi Bagh,Delhi,IN,53.0,µg/m³,28.6683,77.1167
2015-09-24 13:20:00,Mandir Marg,Delhi,IN,34.0,µg/m³,28.6341,77.2005
2015-09-24 13:20:00,Punjabi Bagh,Delhi,IN,83.0,µg/m³,28.6683,77.1167
2015-09-24 13:20:00,RK Puram,Delhi,IN,68.0,µg/m³,28.5648,77.1744
2015-09-24 14:20:00,Punjabi Bagh,Delhi,IN,58.0,µg/m³,28.6683,77.1167
2015-09-24 14:20:00,Mandir Marg,Delhi,IN,37.0,µg/m³,28.6341,77.2005
2015-09-24 14:20:00,RK Puram,Delhi,IN,40.0,µg/m³,28.5648,77.1744
2015-09-24 15:10:00,RK Puram,Delhi,IN,102.0,µg/m³,28.5648,77.1744
2015-09-24 15:30:00,Mandir Marg,Delhi,IN,68.0,µg/m³,28.6341,77.2005
2015-09-24 15:30:00,Punjabi Bagh,Delhi,IN,41.0,µg/m³,28.6683,77.1167
2015-09-24 16:20:00,Punjabi Bagh,Delhi,IN,41.0,µg/m³,28.6683,77.1167
2015-09-24 16:20:00,RK Puram,Delhi,IN,137.0,µg/m³,28.5648,77.1744
2015-09-24 16:20:00,Mandir Marg,Delhi,IN,68.0,µg/m³,28.6341,77.2005
2015-09-24 17:20:00,RK Puram,Delhi,IN,193.0,µg/m³,28.5648,77.1744
2015-09-24 17:20:00,Mandir Marg,Delhi,IN,62.0,µg/m³,28.6341,77.2005
2015-09-24 17:30:00,Mandir Marg,Delhi,IN,64.0,µg/m³,28.6341,77.2005
2015-09-24 18:10:00,RK Puram,Delhi,IN,92.0,µg/m³,28.5648,77.1744
2015-09-24 18:10:00,Punjabi Bagh,Delhi,IN,84.0,µg/m³,28.6683,77.1167
2015-09-24 18:10:00,Mandir Marg,Delhi,IN,64.0,µg/m³,28.6341,77.2005
2015-09-24 18:30:00,Mandir Marg,Delhi,IN,70.0,µg/m³,28.6341,77.2005
2015-09-24 18:30:00,Punjabi Bagh,Delhi,IN,127.0,µg/m³,28.6683,77.1167
2015-09-24 19:20:00,Mandir Marg,Delhi,IN,70.0,µg/m³,28.6341,77.2005
2015-09-24 19:20:00,Punjabi Bagh,Delhi,IN,127.0,µg/m³,28.6683,77.1167
2015-09-24 19:20:00,RK Puram,Delhi,IN,117.0,µg/m³,28.5648,77.1744
2015-09-24 20:20:00,Punjabi Bagh,Delhi,IN,104.0,µg/m³,28.6683,77.1167
2015-09-24 20:20:00,Mandir Marg,Delhi,IN,41.0,µg/m³,28.6341,77.2005
2015-09-24 20:20:00,RK Puram,Delhi,IN,90.0,µg/m³,28.5648,77.1744
2015-09-24 21:20:00,RK Puram,Delhi,IN,90.0,µg/m³,28.5648,77.1744
2015-09-24 21:20:00,Mandir Marg,Delhi,IN,41.0,µg/m³,28.6341,77.2005
2015-09-24 21:20:00,Punjabi Bagh,Delhi,IN,108.0,µg/m³,28.6683,77.1167
2015-09-24 22:20:00,Mandir Marg,Delhi,IN,79.0,µg/m³,28.6341,77.2005
2015-09-24 22:20:00,RK Puram,Delhi,IN,61.0,µg/m³,28.5648,77.1744
2015-09-24 23:20:00,Punjabi Bagh,Delhi,IN,57.0,µg/m³,28.6683,77.1167
2015-09-24 23:20:00,Mandir Marg,Delhi,IN,80.0,µg/m³,28.6341,77.2005
2015-09-24 23:20:00,RK Puram,Delhi,IN,52.0,µg/m³,28.5648,77.1744
2015-09-25 00:20:00,RK Puram,Delhi,IN,80.0,µg/m³,28.5648,77.1744
2015-09-25 00:20:00,Mandir Marg,Delhi,IN,91.0,µg/m³,28.6341,77.2005
2015-09-25 00:20:00,Punjabi Bagh,Delhi,IN,33.0,µg/m³,28.6683,77.1167
2015-09-25 01:20:00,Mandir Marg,Delhi,IN,60.0,µg/m³,28.6341,77.2005
2015-09-25 01:20:00,Punjabi Bagh,Delhi,IN,54.0,µg/m³,28.6683,77.1167
2015-09-25 01:20:00,RK Puram,Delhi,IN,81.0,µg/m³,28.5648,77.1744
2015-09-25 02:20:00,Punjabi Bagh,Delhi,IN,54.0,µg/m³,28.6683,77.1167
2015-09-25 02:20:00,RK Puram,Delhi,IN,39.0,µg/m³,28.5648,77.1744
2015-09-25 03:20:00,RK Puram,Delhi,IN,65.0,µg/m³,28.5648,77.1744
2015-09-25 03:20:00,Mandir Marg,Delhi,IN,38.0,µg/m³,28.6341,77.2005
2015-09-25 03:20:00,Punjabi Bagh,Delhi,IN,41.0,µg/m³,28.6683,77.1167
2015-09-25 04:20:00,Punjabi Bagh,Delhi,IN,67.0,µg/m³,28.6683,77.1167
2015-09-25 04:20:00,Mandir Marg,Delhi,IN,7.0,µg/m³,28.6341,77.2005
2015-09-25 04:20:00,RK Puram,Delhi,IN,26.0,µg/m³,28.5648,77.1744
2015-09-25 05:10:00,Mandir Marg,Delhi,IN,28.0,µg/m³,28.6341,77.2005
2015-09-25 05:10:00,RK Puram,Delhi,IN,42.0,µg/m³,28.5648,77.1744
2015-09-25 05:10:00,Punjabi Bagh,Delhi,IN,76.0,µg/m³,28.6683,77.1167
2015-09-25 05:30:00,Mandir Marg,Delhi,IN,26.0,µg/m³,28.6341,77.2005
2015-09-25 05:30:00,Punjabi Bagh,Delhi,IN,54.0,µg/m³,28.6683,77.1167
2015-09-25 06:20:00,RK Puram,Delhi,IN,30.0,µg/m³,28.5648,77.1744
2015-09-25 06:20:00,Mandir Marg,Delhi,IN,26.0,µg/m³,28.6341,77.2005
2015-09-25 06:20:00,Punjabi Bagh,Delhi,IN,54.0,µg/m³,28.6683,77.1167
2015-09-25 07:20:00,Mandir Marg,Delhi,IN,27.0,µg/m³,28.6341,77.2005
2015-09-25 07:20:00,RK Puram,Delhi,IN,49.0,µg/m³,28.5648,77.1744
2015-09-25 07:20:00,Punjabi Bagh,Delhi,IN,47.0,µg/m³,28.6683,77.1167
2015-09-25 08:10:00,RK Puram,Delhi,IN,29.0,µg/m³,28.5648,77.1744
2015-09-25 08:10:00,Mandir Marg,Delhi,IN,43.0,µg/m³,28.6341,77.2005
2015-09-25 08:30:00,Mandir Marg,Delhi,IN,38.0,µg/m³,28.6341,77.2005
2015-09-25 08:30:00,Punjabi Bagh,Delhi,IN,38.0,µg/m³,28.6683,77.1167
2015-09-25 09:20:00,RK Puram,Delhi,IN,26.0,µg/m³,28.5648,77.1744
2015-09-25 09:20:00,Punjabi Bagh,Delhi,IN,38.0,µg/m³,28.6683,77.1167
2015-09-25 09:20:00,Mandir Marg,Delhi,IN,38.0,µg/m³,28.6341,77.2005
2015-09-25 10:20:00,Punjabi Bagh,Delhi,IN,37.0,µg/m³,28.6683,77.1167
2015-09-25 10:20:00,RK Puram,Delhi,IN,52.0,µg/m³,28.5648,77.1744
2015-09-25 11:10:00,RK Puram,Delhi,IN,41.0,µg/m³,28.5648,77.1744
2015-09-25 11:30:00,Punjabi Bagh,Delhi,IN,51.0,µg/m³,28.6683,77.1167
2015-09-25 12:20:00,RK Puram,Delhi,IN,79.0,µg/m³,28.5648,77.1744
2015-09-25 12:20:00,Punjabi Bagh,Delhi,IN,51.0,µg/m³,28.6683,77.1167
2015-09-25 13:20:00,Punjabi Bagh,Delhi,IN,83.0,µg/m³,28.6683,77.1167
2015-09-25 13:20:00,RK Puram,Delhi,IN,17.0,µg/m³,28.5648,77.1744
2015-09-25 13:20:00,Mandir Marg,Delhi,IN,30.0,µg/m³,28.6341,77.2005
2015-09-25 14:20:00,Punjabi Bagh,Delhi,IN,55.0,µg/m³,28.6683,77.1167
2015-09-25 14:20:00,RK Puram,Delhi,IN,69.0,µg/m³,28.5648,77.1744
2015-09-25 15:20:00,Punjabi Bagh,Delhi,IN,62.0,µg/m³,28.6683,77.1167
2015-09-25 16:20:00,RK Puram,Delhi,IN,191.0,µg/m³,28.5648,77.1744
2015-09-25 16:20:00,Punjabi Bagh,Delhi,IN,51.0,µg/m³,28.6683,77.1167
2015-09-25 17:20:00,Mandir Marg,Delhi,IN,55.0,µg/m³,28.6341,77.2005
2015-09-25 17:20:00,RK Puram,Delhi,IN,168.0,µg/m³,28.5648,77.1744
2015-09-25 17:20:00,Punjabi Bagh,Delhi,IN,101.0,µg/m³,28.6683,77.1167
2015-09-25 18:20:00,RK Puram,Delhi,IN,174.0,µg/m³,28.5648,77.1744
2015-09-25 18:20:00,Punjabi Bagh,Delhi,IN,107.0,µg/m³,28.6683,77.1167
2015-09-25 19:20:00,Punjabi Bagh,Delhi,IN,101.0,µg/m³,28.6683,77.1167
2015-09-25 19:20:00,RK Puram,Delhi,IN,119.0,µg/m³,28.5648,77.1744
2015-09-25 20:10:00,RK Puram,Delhi,IN,117.0,µg/m³,28.5648,77.1744
2015-09-25 20:20:00,RK Puram,Delhi,IN,117.0,µg/m³,28.5648,77.1744
2015-09-25 20:20:00,Punjabi Bagh,Delhi,IN,156.0,µg/m³,28.6683,77.1167
2015-09-25 20:40:00,Punjabi Bagh,Delhi,IN,97.0,µg/m³,28.6683,77.1167
2015-09-25 20:40:00,RK Puram,Delhi,IN,93.0,µg/m³,28.5648,77.1744
2015-09-26 10:10:00,RK Puram,Delhi,IN,87.0,µg/m³,28.5648,77.1744
2015-09-26 10:20:00,RK Puram,Delhi,IN,87.0,µg/m³,28.5648,77.1744
2015-09-26 10:20:00,Mandir Marg,Delhi,IN,27.0,µg/m³,28.6341,77.2005
2015-09-26 10:20:00,Punjabi Bagh,Delhi,IN,49.0,µg/m³,28.6683,77.1167
2015-09-26 11:10:00,RK Puram,Delhi,IN,38.0,µg/m³,28.5648,77.1744
2015-09-26 11:20:00,RK Puram,Delhi,IN,38.0,µg/m³,28.5648,77.1744
2015-09-26 11:20:00,Mandir Marg,Delhi,IN,25.0,µg/m³,28.6341,77.2005
2015-09-26 11:20:00,Punjabi Bagh,Delhi,IN,39.0,µg/m³,28.6683,77.1167
2015-09-26 12:10:00,RK Puram,Delhi,IN,24.0,µg/m³,28.5648,77.1744
2015-09-26 12:10:00,Punjabi Bagh,Delhi,IN,66.0,µg/m³,28.6683,77.1167
2015-09-26 12:20:00,Punjabi Bagh,Delhi,IN,66.0,µg/m³,28.6683,77.1167
2015-09-26 12:20:00,RK Puram,Delhi,IN,24.0,µg/m³,28.5648,77.1744
2015-09-26 12:40:00,Punjabi Bagh,Delhi,IN,54.0,µg/m³,28.6683,77.1167
2015-09-28 04:10:00,Mandir Marg,Delhi,IN,27.0,µg/m³,28.6341,77.2005
2015-09-28 04:10:00,Punjabi Bagh,Delhi,IN,100.0,µg/m³,28.6683,77.1167
2015-09-28 04:10:00,RK Puram,Delhi,IN,73.0,µg/m³,28.5648,77.1744
2015-09-28 05:00:00,Mandir Marg,Delhi,IN,50.0,µg/m³,28.6341,77.2005
2015-09-28 05:00:00,RK Puram,Delhi,IN,69.0,µg/m³,28.5648,77.1744
2015-09-28 05:00:00,Punjabi Bagh,Delhi,IN,110.0,µg/m³,28.6683,77.1167
2015-09-28 05:30:00,Punjabi Bagh,Delhi,IN,59.0,µg/m³,28.6683,77.1167
2015-09-28 05:30:00,Mandir Marg,Delhi,IN,51.0,µg/m³,28.6341,77.2005
2015-09-28 06:00:00,RK Puram,Delhi,IN,74.0,µg/m³,28.5648,77.1744
2015-09-28 06:10:00,Punjabi Bagh,Delhi,IN,59.0,µg/m³,28.6683,77.1167
2015-09-28 06:20:00,Mandir Marg,Delhi,IN,51.0,µg/m³,28.6341,77.2005
2015-09-28 06:20:00,RK Puram,Delhi,IN,74.0,µg/m³,28.5648,77.1744
2015-09-28 06:40:00,Mandir Marg,Delhi,IN,34.0,µg/m³,28.6341,77.2005
2015-09-28 06:40:00,RK Puram,Delhi,IN,52.0,µg/m³,28.5648,77.1744
2015-09-28 06:50:00,RK Puram,Delhi,IN,52.0,µg/m³,28.5648,77.1744
2015-09-28 06:50:00,Mandir Marg,Delhi,IN,34.0,µg/m³,28.6341,77.2005
2015-09-28 07:00:00,Punjabi Bagh,Delhi,IN,36.0,µg/m³,28.6683,77.1167
2015-09-28 07:00:00,RK Puram,Delhi,IN,52.0,µg/m³,28.5648,77.1744
2015-09-28 07:00:00,Mandir Marg,Delhi,IN,34.0,µg/m³,28.6341,77.2005
2015-09-28 12:40:00,RK Puram,Delhi,IN,38.0,µg/m³,28.5648,77.1744
2015-09-28 13:00:00,Mandir Marg,Delhi,IN,30.0,µg/m³,28.6341,77.2005
2015-09-28 13:00:00,Punjabi Bagh,Delhi,IN,73.0,µg/m³,28.6683,77.1167
2015-09-28 13:20:00,RK Puram,Delhi,IN,38.0,µg/m³,28.5648,77.1744
2015-09-28 13:30:00,Punjabi Bagh,Delhi,IN,46.0,µg/m³,28.6683,77.1167
2015-09-28 13:30:00,RK Puram,Delhi,IN,68.0,µg/m³,28.5648,77.1744
2015-09-28 13:30:00,Mandir Marg,Delhi,IN,40.0,µg/m³,28.6341,77.2005
2015-09-28 14:20:00,Punjabi Bagh,Delhi,IN,46.0,µg/m³,28.6683,77.1167
2015-09-28 14:20:00,Mandir Marg,Delhi,IN,40.0,µg/m³,28.6341,77.2005
2015-09-28 14:30:00,Mandir Marg,Delhi,IN,45.0,µg/m³,28.6341,77.2005
2015-09-28 14:30:00,Punjabi Bagh,Delhi,IN,46.0,µg/m³,28.6683,77.1167
2015-09-28 14:30:00,RK Puram,Delhi,IN,60.0,µg/m³,28.5648,77.1744
2015-09-28 15:20:00,RK Puram,Delhi,IN,60.0,µg/m³,28.5648,77.1744
2015-09-28 15:20:00,Mandir Marg,Delhi,IN,45.0,µg/m³,28.6341,77.2005
2015-09-28 15:20:00,Punjabi Bagh,Delhi,IN,46.0,µg/m³,28.6683,77.1167
2015-09-28 15:30:00,Punjabi Bagh,Delhi,IN,6.0,µg/m³,28.6683,77.1167
2015-09-28 15:30:00,RK Puram,Delhi,IN,96.0,µg/m³,28.5648,77.1744
2015-09-28 15:30:00,Mandir Marg,Delhi,IN,61.0,µg/m³,28.6341,77.2005
2015-09-28 18:30:00,RK Puram,Delhi,IN,115.0,µg/m³,28.5648,77.1744
2015-09-28 18:30:00,Mandir Marg,Delhi,IN,54.0,µg/m³,28.6341,77.2005
2015-09-28 18:30:00,Punjabi Bagh,Delhi,IN,78.0,µg/m³,28.6683,77.1167
2015-09-28 18:40:00,RK Puram,Delhi,IN,115.0,µg/m³,28.5648,77.1744
2015-09-28 18:40:00,Mandir Marg,Delhi,IN,54.0,µg/m³,28.6341,77.2005
2015-09-28 18:50:00,Punjabi Bagh,Delhi,IN,78.0,µg/m³,28.6683,77.1167
2015-09-28 19:00:00,Punjabi Bagh,Delhi,IN,78.0,µg/m³,28.6683,77.1167
2015-09-28 19:00:00,RK Puram,Delhi,IN,115.0,µg/m³,28.5648,77.1744
2015-09-28 19:00:00,Mandir Marg,Delhi,IN,54.0,µg/m³,28.6341,77.2005
2015-09-28 19:10:00,Mandir Marg,Delhi,IN,54.0,µg/m³,28.6341,77.2005
2015-09-28 19:20:00,Punjabi Bagh,Delhi,IN,78.0,µg/m³,28.6683,77.1167
2015-09-28 19:20:00,Mandir Marg,Delhi,IN,54.0,µg/m³,28.6341,77.2005
2015-09-28 19:20:00,RK Puram,Delhi,IN,115.0,µg/m³,28.5648,77.1744
2015-09-28 19:40:00,Mandir Marg,Delhi,IN,18.0,µg/m³,28.6341,77.2005
2015-09-28 19:50:00,RK Puram,Delhi,IN,66.0,µg/m³,28.5648,77.1744
2015-09-28 19:50:00,Punjabi Bagh,Delhi,IN,69.0,µg/m³,28.6683,77.1167
2015-09-28 20:00:00,Punjabi Bagh,Delhi,IN,69.0,µg/m³,28.6683,77.1167
2015-09-28 20:00:00,Mandir Marg,Delhi,IN,18.0,µg/m³,28.6341,77.2005
2015-09-28 20:20:00,RK Puram,Delhi,IN,66.0,µg/m³,28.5648,77.1744
2015-09-28 20:50:00,Mandir Marg,Delhi,IN,62.0,µg/m³,28.6341,77.2005
2015-09-28 20:50:00,Punjabi Bagh,Delhi,IN,110.0,µg/m³,28.6683,77.1167
2015-09-28 21:10:00,RK Puram,Delhi,IN,34.0,µg/m³,28.5648,77.1744
2015-09-28 22:00:00,Mandir Marg,Delhi,IN,59.0,µg/m³,28.6341,77.2005
2015-09-28 22:00:00,Punjabi Bagh,Delhi,IN,53.0,µg/m³,28.6683,77.1167
2015-09-28 22:10:00,RK Puram,Delhi,IN,59.0,µg/m³,28.5648,77.1744
2015-09-28 22:30:00,Mandir Marg,Delhi,IN,51.0,µg/m³,28.6341,77.2005
2015-09-28 22:30:00,Punjabi Bagh,Delhi,IN,58.0,µg/m³,28.6683,77.1167
