local,value,latitude,longitude
2017-01-01,238.10416666666666,28.668300000000027,77.11670000000002
2017-01-02,174.05405405405406,28.66830000000002,77.11670000000002
2017-01-03,301.92857142857144,28.668300000000023,77.11670000000002
2017-01-04,186.80851063829786,28.668300000000027,77.11670000000002
2017-01-05,187.02083333333334,28.668300000000027,77.11670000000002
2017-01-06,139.5,28.668300000000027,77.11670000000002
2017-01-07,115.91111111111111,28.668300000000023,77.11670000000002
2017-01-08,145.21875,28.668300000000016,77.11670000000002
2017-01-09,146.375,28.668300000000016,77.11670000000002
2017-01-10,118.18604651162791,28.668300000000023,77.11670000000002
2017-01-11,208.93617021276594,28.668300000000027,77.11670000000002
2017-01-12,255.21951219512195,28.668300000000023,77.11670000000002
2017-01-13,269.13953488372096,28.668300000000023,77.11670000000002
2017-01-14,207.0,28.6683,77.1167
2017-01-15,,,
2017-01-16,127.07317073170732,28.668300000000023,77.11670000000002
2017-01-17,143.87234042553192,28.668300000000027,77.11670000000002
2017-01-18,172.08333333333334,28.668300000000027,77.11670000000002
2017-01-19,123.78260869565217,28.668300000000023,77.11670000000002
2017-01-20,116.82352941176471,28.668300000000016,77.11670000000002
2017-01-21,,,
2017-01-22,,,
2017-01-23,,,
2017-01-24,259.8918918918919,28.66830000000002,77.11670000000002
2017-01-25,194.35555555555555,28.668300000000023,77.11670000000002
2017-01-26,100.95454545454545,28.668300000000023,77.11670000000002
2017-01-27,105.8,28.66830000000001,77.11670000000002
2017-01-28,112.91428571428571,28.66830000000002,77.11670000000002
2017-01-29,156.17391304347825,28.668300000000023,77.11670000000002
2017-01-30,206.7,28.668300000000023,77.11670000000002
2017-01-31,154.57777777777778,28.668300000000023,77.11670000000002
2017-02-01,163.51162790697674,28.668300000000023,77.11670000000002
2017-02-02,177.4878048780488,28.668300000000023,77.11670000000002
2017-02-03,192.27083333333334,28.668300000000027,77.11670000000002
2017-02-04,152.15555555555557,28.668300000000023,77.11670000000002
2017-02-05,179.32608695652175,28.668300000000023,77.11670000000002
2017-02-06,119.91666666666667,28.668300000000027,77.11670000000002
2017-02-07,90.4375,28.668300000000027,77.11670000000002
2017-02-08,124.82978723404256,28.668300000000027,77.11670000000002
2017-02-09,130.84782608695653,28.668300000000023,77.11670000000002
2017-02-10,114.51162790697674,28.668300000000023,77.11670000000002
2017-02-11,181.33333333333334,28.66829999999999,77.11670000000001
2017-02-12,,,
2017-02-13,117.0,28.6683,77.1167
2017-02-14,149.97368421052633,28.66830000000002,77.11670000000002
2017-02-15,136.29545454545453,28.668300000000023,77.11670000000002
2017-02-16,122.72727272727273,28.668300000000023,77.11670000000002
2017-02-17,102.51724137931035,28.668300000000013,77.11670000000002
2017-02-18,120.3,28.668300000000023,77.11670000000002
2017-02-19,141.8139534883721,28.668300000000023,77.11670000000002
2017-02-20,137.8,28.6683,77.1167
2017-02-21,87.84848484848484,28.668300000000016,77.11670000000002
2017-02-22,98.79069767441861,28.668300000000023,77.11670000000002
2017-02-23,116.55555555555556,28.668299999999995,77.1167
2017-02-24,,,
2017-02-25,,,
2017-02-26,,,
2017-02-27,73.0909090909091,28.668300000000002,77.11670000000002
2017-02-28,157.5,28.6683,77.1167
2017-03-01,53.333333333333336,28.668299999999995,77.1167
2017-03-02,90.13157894736842,28.66830000000002,77.11670000000002
2017-03-03,71.23913043478261,28.668300000000023,77.11670000000002
2017-03-04,84.65217391304348,28.668300000000023,77.11670000000002
2017-03-05,99.04166666666667,28.668300000000027,77.11670000000002
2017-03-06,97.14893617021276,28.668300000000027,77.11670000000002
2017-03-07,120.69565217391305,28.668300000000023,77.11670000000002
2017-03-08,53.34782608695652,28.668300000000023,77.11670000000002
2017-03-09,73.63157894736842,28.6683,77.11670000000001
2017-03-10,35.2,28.66830000000002,77.11670000000002
2017-03-11,45.166666666666664,28.668300000000027,77.11670000000002
2017-03-12,43.785714285714285,28.66829999999999,77.11670000000001
2017-03-13,56.61904761904762,28.668300000000002,77.11670000000001
2017-03-14,80.71428571428571,28.66830000000002,77.11670000000002
2017-03-15,160.7,28.6683,77.11670000000001
2017-03-16,148.6086956521739,28.668300000000006,77.11670000000002
2017-03-17,92.22916666666667,28.668300000000027,77.11670000000002
2017-03-18,111.93617021276596,28.668300000000027,77.11670000000002
2017-03-19,108.47727272727273,28.668300000000023,77.11670000000002
2017-03-20,107.0,28.66830000000002,77.11670000000002
2017-03-21,124.61111111111111,28.66830000000002,77.11670000000002
2017-03-22,133.46153846153845,28.66830000000002,77.11670000000002
2017-03-23,158.79166666666666,28.668300000000027,77.11670000000002
2017-03-24,89.66666666666667,28.668300000000027,77.11670000000002
2017-03-25,84.78571428571429,28.668300000000013,77.11670000000002
2017-03-26,74.9047619047619,28.668300000000023,77.11670000000002
2017-03-27,85.86666666666666,28.668300000000013,77.11670000000002
2017-03-28,145.5,28.668300000000016,77.11670000000002
2017-03-29,71.53846153846153,28.66830000000002,77.11670000000002
2017-03-30,108.9090909090909,28.668300000000002,77.11670000000002
2017-03-31,116.06896551724138,28.668300000000013,77.11670000000002
2017-04-01,129.0,28.6683,77.1167
2017-04-02,,,
2017-04-03,55.388888888888886,28.66830000000002,77.11670000000002
2017-04-04,58.97826086956522,28.668300000000023,77.11670000000002
2017-04-05,46.40909090909091,28.668300000000023,77.11670000000002
2017-04-06,123.51063829787235,28.668300000000027,77.11670000000002
2017-04-07,144.2340425531915,28.668300000000027,77.11670000000002
2017-04-08,116.97674418604652,28.668300000000023,77.11670000000002
2017-04-09,53.9375,28.668300000000027,77.11670000000002
